Sample_Index,SMILES_1,SMILES_2,Tg_Current_Predicted,Tg_Loaded_Predicted,Tg_Difference,Tg_Absolute_Difference,Er_Current_Predicted,Er_Loaded_Predicted,Er_Difference,Er_Absolute_Difference,Tg_Actual,Er_Actual
0,C1OC1COC3COC4C(OC2CO2)COC34,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,53.39473636448591,53.39473636448591,0.0,0.0,30.347113000847983,30.347113000847983,0.0,0.0,65.68766784667969,41.8458137512207
1,C1OC1COC3COC4C(OC2CO2)COC34,NCCCOCCOCCCN,38.04244101045051,38.04244101045051,0.0,0.0,20.51506583589192,20.51506583589192,0.0,0.0,30.93610191345215,10.971747398376465
2,C1OC1COC3COC4C(OC2CO2)COC34,NCCNCCN,77.37427032292233,77.37427032292233,0.0,0.0,36.27602763938748,36.27602763938748,0.0,0.0,84.96856689453125,141.54331970214844
3,C1OC1COC3COC4C(OC2CO2)COC34,Nc2ccc(Cc1ccc(N)cc1)cc2,86.19457636040755,86.19457636040755,0.0,0.0,27.299904487105472,27.299904487105472,0.0,0.0,90.12389373779297,14.007745742797852
4,C1OC1COC3COC4C(OC2CO2)COC34,Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2,76.72063970972621,76.72063970972621,0.0,0.0,39.977816430981456,39.977816430981456,0.0,0.0,121.66110229492188,66.78369903564453
5,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,64.53726414106904,64.53726414106904,0.0,0.0,29.219915026356578,29.219915026356578,0.0,0.0,55.113922119140625,63.90674591064453
6,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,95.44472759495503,95.44472759495503,0.0,0.0,18.348128694158678,18.348128694158678,0.0,0.0,99.38922119140625,20.552417755126953
7,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,180.82980272991563,180.82980272991563,0.0,0.0,28.62207243260612,28.62207243260612,0.0,0.0,181.40765380859375,30.015045166015625
8,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=CCOC(CC)(CO)CO,38.76695164080475,38.76695164080475,0.0,0.0,7.91665982368659,7.91665982368659,0.0,0.0,24.05408477783203,5.503209114074707
9,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,59.40149261319253,59.40149261319253,0.0,0.0,23.422436737580817,23.422436737580817,0.0,0.0,57.95133972167969,23.73795509338379
10,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=Cc1cccc(C=C)c1,54.6449511083392,54.6449511083392,0.0,0.0,4.619332219062696,4.619332219062696,0.0,0.0,45.04788589477539,3.384944200515747
11,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,58.49122373334414,58.49122373334414,0.0,0.0,19.197811777336852,19.197811777336852,0.0,0.0,50.83452606201172,39.40508270263672
12,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,185.3224962416485,185.3224962416485,0.0,0.0,29.504358480681418,29.504358480681418,0.0,0.0,159.5799102783203,38.028865814208984
13,C=C(C)C(=O)OC,C=COC(=O)CCCCCC(C)(C)C,94.10158226155929,94.10158226155929,0.0,0.0,7.014549069309654,7.014549069309654,0.0,0.0,117.2564697265625,10.860960006713867
14,C=C(C)C(=O)OC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,72.74100164847222,72.74100164847222,0.0,0.0,21.785267685636224,21.785267685636224,0.0,0.0,90.49822235107422,38.08709716796875
15,C=C(C)C(=O)OC,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,86.07179946588539,86.07179946588539,0.0,0.0,17.560300926682153,17.560300926682153,0.0,0.0,101.01521301269531,46.27318572998047
16,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,124.97464689000851,124.97464689000851,0.0,0.0,25.308245807974984,25.308245807974984,0.0,0.0,124.82341003417969,24.398181915283203
17,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=CC(=O)OCCCC,49.80590695874264,49.80590695874264,0.0,0.0,24.780696841675294,24.780696841675294,0.0,0.0,65.95897674560547,36.072044372558594
18,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,57.221309818221286,57.221309818221286,0.0,0.0,30.10365583329948,30.10365583329948,0.0,0.0,85.03976440429688,60.092002868652344
19,C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,47.03408067343288,47.03408067343288,0.0,0.0,11.533370734562194,11.533370734562194,0.0,0.0,35.74165344238281,16.264209747314453
20,C=C(C)C(=O)OCCCC,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,111.40900547746106,111.40900547746106,0.0,0.0,130.91875861729685,130.91875861729685,0.0,0.0,109.31816101074219,138.5939178466797
21,C=C(C)C(=O)OCCCC,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,54.86125786384425,54.86125786384425,0.0,0.0,19.31271433619675,19.31271433619675,0.0,0.0,56.66944885253906,18.19098663330078
22,C=C(C)C(=O)OCCCC,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,61.1604493103894,61.1604493103894,0.0,0.0,31.341018541268852,31.341018541268852,0.0,0.0,58.493614196777344,24.704181671142578
23,C=C(C)C(=O)OCCCC,C=COC(=O)CCCCCC(C)(C)C,105.42133648341516,105.42133648341516,0.0,0.0,6.252292286916966,6.252292286916966,0.0,0.0,98.42822265625,4.0885910987854
24,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,114.49454993798093,114.49454993798093,0.0,0.0,153.80878163520165,153.80878163520165,0.0,0.0,79.53530883789062,112.1138916015625
25,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,C=Cc1cccc(C=C)c1,62.86639373387347,62.86639373387347,0.0,0.0,12.713643844402638,12.713643844402638,0.0,0.0,31.942514419555664,4.695501327514648
26,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,41.483270429149485,41.483270429149485,0.0,0.0,17.994937472771007,17.994937472771007,0.0,0.0,24.929698944091797,15.053849220275879
27,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,104.73274386224445,104.73274386224445,0.0,0.0,22.084227450252506,22.084227450252506,0.0,0.0,151.18930053710938,25.346271514892578
28,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,198.58433045461803,198.58433045461803,0.0,0.0,30.96915742945382,30.96915742945382,0.0,0.0,188.09991455078125,32.417724609375
29,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,71.07925525848273,71.07925525848273,0.0,0.0,75.4247456925764,75.4247456925764,0.0,0.0,75.24072265625,80.22562408447266
30,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,208.70395026776998,208.70395026776998,0.0,0.0,154.48919860538803,154.48919860538803,0.0,0.0,218.95127868652344,230.72760009765625
31,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,61.561458557639284,61.561458557639284,0.0,0.0,19.06254833887969,19.06254833887969,0.0,0.0,65.28109741210938,20.110416412353516
32,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,82.90985095433108,82.90985095433108,0.0,0.0,31.747685173615686,31.747685173615686,0.0,0.0,83.5419921875,30.477588653564453
33,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,154.578022282761,154.578022282761,0.0,0.0,28.80503869822821,28.80503869822821,0.0,0.0,157.15359497070312,29.38612174987793
34,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,206.14460155149317,206.14460155149317,0.0,0.0,42.24240122240339,42.24240122240339,0.0,0.0,207.82151794433594,41.23297119140625
35,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,193.53870753562148,193.53870753562148,0.0,0.0,35.268333306448426,35.268333306448426,0.0,0.0,197.38026428222656,38.32405471801758
36,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,119.34189687065269,119.34189687065269,0.0,0.0,25.78170750759906,25.78170750759906,0.0,0.0,114.11123657226562,24.281612396240234
37,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,275.3836248676356,275.3836248676356,0.0,0.0,38.13482018240823,38.13482018240823,0.0,0.0,260.31402587890625,35.809303283691406
38,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)OC(C)(C)C,73.84316759545924,73.84316759545924,0.0,0.0,20.40977006119032,20.40977006119032,0.0,0.0,68.3004150390625,18.0765380859375
39,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CC(=O)OCCCC,73.34952521345457,73.34952521345457,0.0,0.0,17.41467118592403,17.41467118592403,0.0,0.0,75.68717956542969,18.02569580078125
40,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,64.82785212809623,64.82785212809623,0.0,0.0,19.958182732444833,19.958182732444833,0.0,0.0,64.87979125976562,17.396160125732422
41,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,198.5183734183434,198.5183734183434,0.0,0.0,36.635079475790704,36.635079475790704,0.0,0.0,195.5802001953125,35.94602966308594
42,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,154.5357246888277,154.5357246888277,0.0,0.0,65.08090133130351,65.08090133130351,0.0,0.0,151.05470275878906,65.32765197753906
43,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,148.82931159985029,148.82931159985029,0.0,0.0,28.257347221432035,28.257347221432035,0.0,0.0,148.85299682617188,30.160564422607422
44,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OC(C)(C)C,73.53660532498775,73.53660532498775,0.0,0.0,20.295171281377936,20.295171281377936,0.0,0.0,70.26802062988281,18.40334701538086
45,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC(=O)OCCCC,76.86724882982513,76.86724882982513,0.0,0.0,17.239773912249927,17.239773912249927,0.0,0.0,76.79527282714844,18.395849227905273
46,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,153.12035298564678,153.12035298564678,0.0,0.0,30.714662780809864,30.714662780809864,0.0,0.0,156.7185821533203,31.86716079711914
47,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,82.69221213473178,82.69221213473178,0.0,0.0,21.408747396258686,21.408747396258686,0.0,0.0,84.2003402709961,20.583332061767578
48,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,137.20570870025702,137.20570870025702,0.0,0.0,26.955746122100713,26.955746122100713,0.0,0.0,148.58932495117188,25.249113082885742
49,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=Cc1cccc(C=C)c1,107.52144128795398,107.52144128795398,0.0,0.0,21.662523460511526,21.662523460511526,0.0,0.0,81.93272399902344,18.026140213012695
50,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,96.34689421792156,96.34689421792156,0.0,0.0,21.172550040587122,21.172550040587122,0.0,0.0,107.66937255859375,22.55028533935547
51,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,C=CCOCC(CO)(COCC=C)COCC=C,72.94871314602977,72.94871314602977,0.0,0.0,24.960495862012046,24.960495862012046,0.0,0.0,64.65473937988281,29.699661254882812
52,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,104.89322029887812,104.89322029887812,0.0,0.0,22.27584056713599,22.27584056713599,0.0,0.0,108.84677124023438,23.351720809936523
53,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,234.85389237355923,234.85389237355923,0.0,0.0,31.0425464349497,31.0425464349497,0.0,0.0,230.2725830078125,31.8494873046875
54,C=CC(=O)OC(C)(C)C,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,214.5655738206984,214.5655738206984,0.0,0.0,247.7947798817199,247.7947798817199,0.0,0.0,234.4534149169922,300.8273010253906
55,C=CC(=O)OC(C)(C)C,C=COC(=O)CCCCCC(C)(C)C,120.12213196507939,120.12213196507939,0.0,0.0,6.252304936432837,6.252304936432837,0.0,0.0,103.88140106201172,6.184779167175293
56,C=CC(=O)OC(C)(C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,126.51918516152975,126.51918516152975,0.0,0.0,24.726039309954867,24.726039309954867,0.0,0.0,129.4500732421875,25.954326629638672
57,C=CC(=O)OC(C)(C)C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,36.92787585301418,36.92787585301418,0.0,0.0,20.06114821477554,20.06114821477554,0.0,0.0,31.941268920898438,15.41759967803955
58,C=CC(=O)OC(C)(C)C,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,179.4583693967899,179.4583693967899,0.0,0.0,25.800477932767272,25.800477932767272,0.0,0.0,191.00332641601562,23.850858688354492
59,C=CC(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,228.82178426939845,228.82178426939845,0.0,0.0,31.568945309637968,31.568945309637968,0.0,0.0,234.58349609375,31.916889190673828
60,C=CC(=O)OCCCC,C=CCOCC(CO)(COCC=C)COCC=C,43.88488835334518,43.88488835334518,0.0,0.0,4.816244582472548,4.816244582472548,0.0,0.0,21.546924591064453,6.824599742889404
61,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,132.6887230325312,132.6887230325312,0.0,0.0,160.14874837460596,160.14874837460596,0.0,0.0,70.1446304321289,47.21361541748047
62,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,115.34464017015756,115.34464017015756,0.0,0.0,25.83915349113931,25.83915349113931,0.0,0.0,98.55859375,23.625202178955078
63,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,175.29491657892703,175.29491657892703,0.0,0.0,28.18672097707316,28.18672097707316,0.0,0.0,178.6792449951172,29.56493377685547
64,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,222.1338565525197,222.1338565525197,0.0,0.0,31.456806374657205,31.456806374657205,0.0,0.0,239.744873046875,32.20503234863281
65,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,183.683369562764,183.683369562764,0.0,0.0,250.78950145583477,250.78950145583477,0.0,0.0,173.65994262695312,150.98257446289062
66,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,159.98891753716984,159.98891753716984,0.0,0.0,104.36042765783489,104.36042765783489,0.0,0.0,164.8016357421875,132.83558654785156
67,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,152.5715679135767,152.5715679135767,0.0,0.0,30.01477728173137,30.01477728173137,0.0,0.0,140.17138671875,26.04656410217285
68,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,158.9558844835404,158.9558844835404,0.0,0.0,171.46658526872045,171.46658526872045,0.0,0.0,195.5374755859375,224.52249145507812
69,C=CCOC(CC)(CO)CO,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,35.73644827019969,35.73644827019969,0.0,0.0,17.17547701541018,17.17547701541018,0.0,0.0,31.030187606811523,12.479052543640137
70,C=CCOC(CC)(CO)CO,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,58.13255646758642,58.13255646758642,0.0,0.0,17.6934258956579,17.6934258956579,0.0,0.0,56.796302795410156,18.714632034301758
71,C=CCOC(CC)(CO)CO,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,78.59720437021389,78.59720437021389,0.0,0.0,34.67291774552685,34.67291774552685,0.0,0.0,98.59819793701172,37.35255432128906
72,C=CCOC(CC)(CO)CO,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,225.3409951815812,225.3409951815812,0.0,0.0,41.09272747178607,41.09272747178607,0.0,0.0,217.17095947265625,44.28897476196289
73,C=CCOCC(CO)(COCC=C)COCC=C,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,81.02517356186625,81.02517356186625,0.0,0.0,16.69086936841517,16.69086936841517,0.0,0.0,93.4506607055664,19.611309051513672
74,C=CCOCC(CO)(COCC=C)COCC=C,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,120.51873711412867,120.51873711412867,0.0,0.0,125.77149161135002,125.77149161135002,0.0,0.0,77.38995361328125,88.5450210571289
75,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,232.9128757324004,232.9128757324004,0.0,0.0,32.48631055027696,32.48631055027696,0.0,0.0,229.51400756835938,33.00672912597656
76,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,111.57942521108009,111.57942521108009,0.0,0.0,57.65756564460228,57.65756564460228,0.0,0.0,123.59589385986328,45.486854553222656
77,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,120.86115541627576,120.86115541627576,0.0,0.0,42.04321910840145,42.04321910840145,0.0,0.0,145.0609130859375,69.89140319824219
78,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,65.15936168525427,65.15936168525427,0.0,0.0,27.06883786771104,27.06883786771104,0.0,0.0,42.09416198730469,31.688465118408203
79,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,115.36841764714941,115.36841764714941,0.0,0.0,33.33024991174099,33.33024991174099,0.0,0.0,77.03913116455078,27.588703155517578
80,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,230.66692288225065,230.66692288225065,0.0,0.0,31.701270251132726,31.701270251132726,0.0,0.0,229.255126953125,32.68787384033203
81,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=CC(=O)OCCCC,107.57525116094615,107.57525116094615,0.0,0.0,46.843697259971584,46.843697259971584,0.0,0.0,136.78646850585938,100.17212677001953
82,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,C=CCOCC(CO)(COCC=C)COCC=C,79.91002830477154,79.91002830477154,0.0,0.0,28.172516747455777,28.172516747455777,0.0,0.0,82.030517578125,28.449750900268555
83,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,52.80366615314789,52.80366615314789,0.0,0.0,17.816451908738397,17.816451908738397,0.0,0.0,24.937477111816406,14.455644607543945
84,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,68.3881252763437,68.3881252763437,0.0,0.0,21.782062188304135,21.782062188304135,0.0,0.0,37.845401763916016,16.900493621826172
85,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,CC1(C)CC(N)CC(C)(CN)C1,93.80908609064866,93.80908609064866,0.0,0.0,37.389923933106644,37.389923933106644,0.0,0.0,67.27481079101562,55.64392852783203
86,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,CCCCCCCCCCN,61.231208578186205,61.231208578186205,0.0,0.0,12.896489883348869,12.896489883348869,0.0,0.0,58.55881118774414,13.024690628051758
87,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,301.3450974867916,301.3450974867916,0.0,0.0,90.27521590223924,90.27521590223924,0.0,0.0,299.7766418457031,90.6048583984375
88,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,65.81285716872794,65.81285716872794,0.0,0.0,18.465385611860462,18.465385611860462,0.0,0.0,40.29496383666992,14.648959159851074
89,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,127.91310964729873,127.91310964729873,0.0,0.0,143.93075277276546,143.93075277276546,0.0,0.0,141.65191650390625,176.3482208251953
